Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,251365,Alcott Eleme-CPS,2625 N Orchard St,60614,LINCOLN PARK,K-12 School,70993,1937,1,78,1407454,4527753,,,,83.6,129.19999999999999,88.4,134.19999999999999,523,7.4,41.929493119999997,-87.645956799999993,"(41.929493119999997, -87.645956799999993)"
2015,251499,Jahn World L-CPS,3149 N Wolcott Ave,60657,NORTH CENTER,K-12 School,83029,1908,1,80,1407740,4182962,,,,67.3,106.1,71.8,110.9,505,6.1,41.939181650000002,-87.675220670000002,"(41.939181650000002, -87.675220670000002)"
2015,251788,Saint Francis De Sales High School,10155 South Ewing Avenue,60617,EAST SIDE,K-12 School,120051,1940,3,53,1414527,10821967,,,,101.9,131.6,112.2,142.80000000000001,859,7.2,41.710911000000003,-87.535239000000004,"(41.710911000000003, -87.535239000000004)"
2015,175572,Peterson Corporate,3525 West Peterson Ave.,60659,NORTH PARK,Office,65000,1968,1,50,1417590,7226382,,,,133,185.2,135.80000000000001,188.2,669,10.3,41.990273680000001,-87.717020219999995,"(41.990273680000001, -87.717020219999995)"
2015,251529,Lovett Eleme-CPS,6333 W Bloomingdale Ave,60639,AUSTIN,K-12 School,85200,1927,1,51,1418738,5340524,,,,79.3,118.1,84.5,123.5,569,6.7,41.912785999999997,-87.78313,"(41.912785999999997, -87.78313)"
2015,162321,Latin School of Chicago Lower School,1529 N. Dearborn Pkwy,60610,NEAR NORTH SIDE,K-12 School,70559,1925,1,76,1421656,3410000,,,,68.5,114,72.5,118.2,467,6.6,41.910193,-87.630118999999993,"(41.910193, -87.630118999999993)"
2015,172611,Saint Mary of the Angels Parish,1850 North Hermitage Avenue,60622,LOGAN SQUARE,Mixed Use Property,159105,1924,6,,1429843,7267538,,,,54.7,76.2,59,80.8,673,4.2,41.915734649999997,-87.672093430000004,"(41.915734649999997, -87.672093430000004)"
2015,251325,Belden-Racine Hall,2311 N. Racine,60614,LINCOLN PARK,College/University,68245,2000,1,,1432429,4048235,,,,80.3,128.19999999999999,84.7,132.80000000000001,503,7.4,41.923902849999997,-87.658177159999994,"(41.923902849999997, -87.658177159999994)"
2015,251582,Fuller-CPS,4214 S Saint Lawrence Ave,60653,GRAND BOULEVARD,K-12 School,91800,1968,1,81,1434199,3376107,,,,52.4,87.7,55.5,90.9,468,5.1,41.818068799999999,-87.612289570000002,"(41.818068799999999, -87.612289570000002)"
2015,251889,Smyser-CPS,4310 N MELVINA AVE,60634,PORTAGE PARK,K-12 School,111681,1932,1,93,1440440,4252812,,,,51,80.5,51.8,81.400000000000006,515,4.6,41.959251219999999,-87.782619670000003,"(41.959251219999999, -87.782619670000003)"
2015,251892,Betty Shabaz-CPS,6936 S Hermitage Ave,60636,WEST ENGLEWOOD,K-12 School,70232,1910,1,58,1444257,5501359,,,,98.9,146.80000000000001,105.9,154.6,582,8.300000000000001,41.767476969999997,-87.667975720000001,"(41.767476969999997, -87.667975720000001)"
2015,251421,Ebinger Elem-CPS,7350 W Pratt Ave,60631,EDISON PARK,K-12 School,71318,1927,1,84,1445311,3707588,,,,72.3,118.2,73.599999999999994,120,487,6.8,42.004638229999998,-87.810826520000006,"(42.004638229999998, -87.810826520000006)"
2015,251551,Murphy Eleme-CPS,3539 W Grace St,60618,IRVING PARK,K-12 School,85287,1924,1,85,1453597,4232896,,,,66.7,105.6,71.7,111,517,6.1,41.949635010000002,-87.717089560000005,"(41.949635010000002, -87.717089560000005)"
2015,251333,Sanctuary Hall,2358 N. Sheffield,60614,LINCOLN PARK,College/University,103915,1989,1,,1453976,5773463,,,,69.599999999999994,102.3,73.2,106.1,599,5.8,41.924560999999997,-87.653600999999995,"(41.924560999999997, -87.653600999999995)"
2015,251583,Holden Eleme-CPS,1104 W 31st St,60608,BRIDGEPORT,K-12 School,99762,1890,1,50,1455230,5471796,,,,69.400000000000006,103.4,74.2,108.4,583,5.8,41.838313800000002,-87.654320990000002,"(41.838313800000002, -87.654320990000002)"
2015,251652,Hedges Eleme-CPS,4735 S Winchester Ave,60609,NEW CITY,K-12 School,109118,1906,1,79,1455913,5642692,,,,65.099999999999994,96.2,69.5,100.9,592,5.4,41.807249390000003,-87.672973159999998,"(41.807249390000003, -87.672973159999998)"
2015,251463,Lincoln Elem-CPS,615 W Kemper Place,60614,LINCOLN PARK,K-12 School,67532,1876,1,59,1457230,3751434,,,,77.099999999999994,126.1,82.3,132.19999999999999,492,7.3,41.92439864,-87.644543470000002,"(41.92439864, -87.644543470000002)"
2015,251427,Banneker Ele-CPS,6646 S Normal,60621,ENGLEWOOD,K-12 School,65017,2014,1,30,1459197,4410177,,,,90.3,141.69999999999999,95.5,147.19999999999999,527,8.1,41.773223000000002,-87.636872999999994,"(41.773223000000002, -87.636872999999994)"
2015,251497,Burke Elemen-CPS,5356 S King Dr,60615,WASHINGTON PARK,K-12 School,73963,1912,1,44,1462065,5252470,,,,90.8,136.6,96.7,143.4,573,7.7,41.79709828,-87.616574420000006,"(41.79709828, -87.616574420000006)"
2015,251671,Sherwood Ele-CPS,245 W 57TH ST,60621,ENGLEWOOD,K-12 School,52237,1951,1,42,1464325,4271515,,,,109.8,173.9,116.3,180.7,521,10,41.790636659999997,-87.632261929999999,"(41.790636659999997, -87.632261929999999)"
2015,120344,4039-43 N Ravenswood LLC,4043 N Ravenswood,60613,LAKE VIEW,Other,90000,1910,1,,1464407,2241092,,,,41.2,77.2,43.3,79.5,413,4.6,41.955291799999998,-87.673367249999998,"(41.955291799999998, -87.673367249999998)"
2015,251571,Howe Element-CPS,720 N Lorel Ave,60621,AUSTIN,K-12 School,69535,1889,1,90,1466222,2505614,,,,57.1,104,60.4,107.9,428,6.2,41.893673280000002,-87.759307930000006,"(41.893673280000002, -87.759307930000006)"
2015,251887,Stem Magnet-CPS,1522 W FILLMORE BLVD,60607,NEAR WEST SIDE,K-12 School,69329,1990,1,35,1468858,4654714,,,,88.3,137,94.7,144.1,542,7.8,41.868714349999998,-87.664861830000007,"(41.868714349999998, -87.664861830000007)"
2015,251753,Shoop Acad O-CPS,1460 W 112TH ST,60643,MORGAN PARK,K-12 School,124553,1926,1,89,1475779,5469488,,,,55.8,83.3,59.3,87.3,587,4.7,41.690974089999997,-87.659373400000007,"(41.690974089999997, -87.659373400000007)"
2015,251620,Seward Commu-CPS,4600 S HERMITAGE AVE,60609,NEW CITY,K-12 School,98375,1896,1,86,1476653,4013766,,,,55.8,90,59.2,93.8,510,5.2,41.80990474,-87.669012219999999,"(41.80990474, -87.669012219999999)"
2015,251266,363 W. Erie,363 W. Erie,60654,NEAR NORTH SIDE,Office,121018,1914,1,100,1479926,1894420,,,,27.9,54.8,29.1,56.1,398,3.3,41.893716060000003,-87.638161960000005,"(41.893716060000003, -87.638161960000005)"
2015,251569,Hay Comm Aca-CPS,1016 N Laramie,60651,AUSTIN,K-12 School,94900,1899,1,61,1480398,6417969,,,,83.2,120,89,126.1,638,6.7,41.898943000000003,-87.755741999999998,"(41.898943000000003, -87.755741999999998)"
2015,175292,Tree Studios,601-623 N. State St.,60654,NEAR NORTH SIDE,Retail Store,55500,1912,1,,1488410,2074400,,,,64.2,123.5,66.2,125.3,409,7.4,41.89256323,-87.628063710000006,"(41.89256323, -87.628063710000006)"
2015,251592,Cleveland ES-CPS,3121 W Byron St,60618,IRVING PARK,K-12 School,97461,1910,1,69,1489478,4504136,,,,61.5,96.5,66.3,102.2,539,5.5,41.951628300000003,-87.706306699999999,"(41.951628300000003, -87.706306699999999)"
2015,251649,RyderWilliam-CPS,8716 S WALLACE ST,60620,AUBURN GRESHAM,K-12 School,73326,1963,1,54,1493316,4550457,,,,82.4,129.1,87.4,134.6,542,7.4,41.735261059999999,-87.639514700000007,"(41.735261059999999, -87.639514700000007)"
2015,163944,New Life Community Church Midway,5101 S Keeler,60632,ARCHER HEIGHTS,Worship Facility,84000,1950,1,29,1493375,4327267,,,,69.3,109.9,73.5,114.2,530,6.3,41.800436849999997,-87.727754379999993,"(41.800436849999997, -87.727754379999993)"
2015,252083,St Pauls United Church of Christ,2335 N. Orchard Street,60614,LINCOLN PARK,Worship Facility,59380,1920,1,8,1495030,4478660,,,,100.6,158.30000000000001,106.6,164.1,538,9.1,41.925023690000003,-87.645938259999994,"(41.925023690000003, -87.645938259999994)"
2015,251396,Hammond Elem-CPS,2819 W 21st Place,60623,SOUTH LAWNDALE,K-12 School,59692,1913,1,65,1507782,3525483,,,,84.3,141.30000000000001,88.8,146,490,8.199999999999999,41.852542819999996,-87.696297749999999,"(41.852542819999996, -87.696297749999999)"
2015,251709,Volta Elemen-CPS,4950 N AVERS AVE,60625,ALBANY PARK,K-12 School,86480,1931,1,56,1528206,5395056,,,,80.099999999999994,121,80.8,121.9,594,6.9,41.971299709999997,-87.726269380000005,"(41.971299709999997, -87.726269380000005)"
2015,252033,Erie Elementary Charter School,1405 N. Washtenaw,60622,WEST TOWN,K-12 School,58856,2013,1,83,1531980,1889892,,,,58.1,115.4,60.9,118.7,408,6.9,41.906741609999997,-87.694106070000004,"(41.906741609999997, -87.694106070000004)"
2015,251625,Nettelhorst-CPS,3252 N Broadway Ave,60657,LAKE VIEW,K-12 School,104490,1893,1,96,1533421,3874277,,,,51.8,85,55.1,88.7,514,4.9,41.941587900000002,-87.644748930000006,"(41.941587900000002, -87.644748930000006)"
2015,156782,Chicago Medical Society,515 N Dearborn,60654,NEAR NORTH SIDE,Office,52284,1925,1,85,1536366,2134195,,,,70.2,135.1,73.099999999999994,136.69999999999999,422,8.1,41.891419249999998,-87.629359460000003,"(41.891419249999998, -87.629359460000003)"
2015,251424,Mt Greenwood-CPS,10841 S Homan Ave,60655,MOUNT GREENWOOD,K-12 School,84660,1949,1,82,1539848,4181552,,,,67.599999999999994,109,72.3,114.3,532,6.3,41.69597589,-87.70537573,"(41.69597589, -87.70537573)"
2015,175679,240 N. Ashland,240 N. Ashland,60607,NEAR WEST SIDE,Office,81887,1900,1,98,1546683,941887,,,,30.4,71.400000000000006,31.1,71.5,361,4.4,41.886554820000001,-87.667604060000002,"(41.886554820000001, -87.667604060000002)"
2015,251405,Hefferan Ele-CPS,4409 W Wilcox St,60624,WEST GARFIELD PARK,K-12 School,60934,1961,1,26,1546817,3395841,,,,81.099999999999994,138.19999999999999,85.6,142.9,491,8.1,41.878708000000003,-87.735789999999994,"(41.878708000000003, -87.735789999999994)"
2015,251893,Edgebrook El-CPS,6525 N Hiawatha Ave,60646,FOREST GLEN,K-12 School,65590,1910,1,80,1548263,2418707,,,,60.5,112.8,61.2,113.7,440,6.7,41.999452529999999,-87.761179870000007,"(41.999452529999999, -87.761179870000007)"
2015,251473,Onahan Eleme-CPS,6634 W Raven St,60631,NORWOOD PARK,K-12 School,90969,1928,1,37,1554451,7225103,,,,96.5,137.1,98.6,139.30000000000001,696,7.7,41.994148510000002,-87.792509370000005,"(41.994148510000002, -87.792509370000005)"
2015,251381,Irving Eleme-CPS,749 S Oakley Blvd,60612,NEAR WEST SIDE,K-12 School,55148,1988,1,84,1573467,2411956,,,,72.3,135.5,76.2,139.5,444,8.1,41.871761229999997,-87.683070610000001,"(41.871761229999997, -87.683070610000001)"
2015,251456,Carnegie Ele-CPS,1414 E 61st Pl,60637,WOODLAWN,K-12 School,63979,1957,1,59,1578719,3115903,,,,73.400000000000006,128.6,77.099999999999994,132.5,483,7.5,41.783628350000001,-87.591051710000002,"(41.783628350000001, -87.591051710000002)"
2015,137704,Vranas and Assoc. C/O Realty and Mortgage Co.,346 N. Justine,60607,NEAR WEST SIDE,Office,91680,1915,1,98,1588491,2645746,,,,46.2,84.7,48,86.4,460,5,41.888035129999999,-87.66592206,"(41.888035129999999, -87.66592206)"
2015,251785,Saint Alphonsus Parish,1429 West Wellington Avenue,60657,LAKE VIEW,Mixed Use Property,135434,1918,3,,1594855,8735520,,,,76.3,104.7,82,110.9,784,5.8,41.935804709999999,-87.665709829999997,"(41.935804709999999, -87.665709829999997)"
2015,175347,Much-Musikantow Co.,8001-07 S. Cottage Grove,60619,CHATHAM,Other - Public Services,52782,1932,1,,1607223,1043800,,,,50.2,116.4,,,378,7.2,41.749087099999997,-87.604769230000002,"(41.749087099999997, -87.604769230000002)"
2015,251526,Barry-CPS,2828 N Kilbourn Ave,60641,HERMOSA,K-12 School,78700,1927,1,74,1608857,5616824,,,,91.8,139.1,93.7,141.19999999999999,622,7.9,41.932352710000004,-87.740159910000003,"(41.932352710000004, -87.740159910000003)"
2015,251407,Agassiz Elem-CPS,2851 N Seminary Ave,60657,LAKE VIEW,K-12 School,57743,1907,1,28,1609014,3881683,,,,95.1,158.1,101.9,165.9,529,9.199999999999999,41.933977159999998,-87.65582732,"(41.933977159999998, -87.65582732)"
2015,164090,Family Store and Adult Rehabilitation Center,2258 N. Clybourn  Ave,60614,LINCOLN PARK,Residential Care Facility,51677,1952,1,,1611032,3120800,,,,91.6,161.30000000000001,95.1,164.5,489,9.5,41.922858150000003,-87.666619929999996,"(41.922858150000003, -87.666619929999996)"
2015,251419,Bronzeville-CPS,8 W Root St,60609,GRAND BOULEVARD,K-12 School,63929,1972,1,65,1613042,2887523,,,,70.400000000000006,126.7,74,130.5,478,7.5,41.819482800000003,-87.627001160000006,"(41.819482800000003, -87.627001160000006)"
2015,251633,Prussing Ele-CPS,4650 N MENARD AVE,60630,PORTAGE PARK,K-12 School,74601,1927,1,72,1622110,3338716,,,,66.5,115.3,67.7,116.8,503,6.7,41.965617719999997,-87.772671310000007,"(41.965617719999997, -87.772671310000007)"
2015,251563,Castellanos-CPS,2524 S Central Ave,60623,AUSTIN,K-12 School,84116,1903,1,25,1623513,3682228,,,,63.1,106.6,67.2,110.9,522,6.2,41.869894000000002,-87.764317000000005,"(41.869894000000002, -87.764317000000005)"
2015,174123,Stewart Business Center,400 West 76th Street,60620,GREATER GRAND CROSSING,Office,160000,1927,1,100,1629469,1526600,,,,19.7,42,20.6,43,409,2.6,41.756493079999998,-87.635106309999998,"(41.756493079999998, -87.635106309999998)"
2015,251444,Gompers Fine-CPS,12302 S State St,60628,WEST PULLMAN,K-12 School,75744,1926,1,81,1635124,3000963,,,,61.2,109.4,64.400000000000006,112.9,488,6.4,41.6700175,-87.623187849999994,"(41.6700175, -87.623187849999994)"
2015,251603,Morrill Math-CPS,6011 S Rockwell St,60629,CHICAGO LAWN,K-12 School,99200,1926,1,82,1647903,5217619,,,,69.2,107.4,73.400000000000006,111.8,608,6.1,41.784049950000004,-87.688302100000001,"(41.784049950000004, -87.688302100000001)"
2015,252029,Baum Revision Hubbard,1812-1840 Hubbard Street,60622,WEST TOWN,Mixed Use Property,121464,1914,1,,1649600,4473200,,,,50.4,81.3,52.9,83.2,569,4.7,41.890191369999997,-87.672861920000003,"(41.890191369999997, -87.672861920000003)"
2015,251586,AndersenElem-CPS,1148 N Honore St,60622,WEST TOWN,K-12 School,92173,1900,1,79,1651334,6319453,,,,86.5,128.19999999999999,93.1,135.80000000000001,667,7.2,41.902457060000003,-87.674028559999996,"(41.902457060000003, -87.674028559999996)"
2015,251608,Gunsaulus Sc-CPS,4418 S Sacramento,60632,BRIGHTON PARK,K-12 School,106519,1924,1,84,1661780,5690262,,,,69,105.1,74.099999999999994,110.7,636,6,41.813268000000001,-87.699298999999996,"(41.813268000000001, -87.699298999999996)"
2015,251465,CoonleyJohn-CPS,4046 N Leavitt St,60618,NORTH CENTER,K-12 School,72304,1893,1,30,1666529,5275863,,,,96,149,102.1,156.19999999999999,615,8.5,41.955441069999999,-87.684002710000001,"(41.955441069999999, -87.684002710000001)"
2015,162360,Jordan Comm-CPS,7414 N Wolcott Ave,60626,ROGERS PARK,K-12 School,66950,1996,1,59,1669670,3504642,,,,77.3,133.30000000000001,79,135,522,7.8,42.017117059999997,-87.678027839999999,"(42.017117059999997, -87.678027839999999)"
2015,158780,4001 N. Ravenswood  LLC,4001 N Ravenswood,60613,LAKE VIEW,Other,76800,2008,1,,1670382,1540539,,,,41.8,89.4,41.9,89.6,417,5.4,41.954483070000002,-87.673345929999996,"(41.954483070000002, -87.673345929999996)"
2015,161053,Santa Clara Hall,1000-08 W Loyola Ave,60626,ROGERS PARK,College/University,61053,1970,1,,1678439,2473400,,,,68,128.9,68.900000000000006,129.80000000000001,469,7.7,42.001883939999999,-87.656589679999996,"(42.001883939999999, -87.656589679999996)"
2015,175475,333 South Ashland,333 S. Ashland Avenue,60607,NEAR WEST SIDE,Office,68150,1927,1,76,1679731,3842743,,,,81,136.6,85.6,140.80000000000001,542,7.9,41.877184999999997,-87.666646999999998,"(41.877184999999997, -87.666646999999998)"
2015,251564,Carter Eleme-CPS,5740 S Michigan Ave,60637,WASHINGTON PARK,K-12 School,86910,1913,1,29,1685641,6130359,,,,89.9,135,96.2,141.6,664,7.6,41.789723449999997,-87.6232775,"(41.789723449999997, -87.6232775)"
2015,120958,156 N. Jefferson,156 N. Jefferson,60661,NEAR WEST SIDE,Office,53859,1898,1,76,1686096,2717394,,,,81.8,151.30000000000001,85.3,154.4,483,9,41.884910640000001,-87.642767239999998,"(41.884910640000001, -87.642767239999998)"
2015,162318,Saint Stanislaus Kostka Parish,1255 North Noble Street,60622,WEST TOWN,K-12 School,144100,1912,3,,1699292,8006734,,,,67.400000000000006,95.4,72.099999999999994,100.8,767,5.3,41.904694620000001,-87.662598399999993,"(41.904694620000001, -87.662598399999993)"
2015,171991,Saint Mary Star of the Sea Parish,6449 South Kilbourn Avenue,60629,WEST LAWN,K-12 School,124161,1958,3,83,1703141,4751939,,,,52,83.3,55.2,86.6,595,4.8,41.775874000000002,-87.734841000000003,"(41.775874000000002, -87.734841000000003)"
2015,132551,"Aunt Martha's Youth Service Center, Inc.",5001-5013 S. Michigan Avenue,60615,GRAND BOULEVARD,Other - Services,60150,1975,1,,1715687,7793709,,,,158.1,225.6,162.69999999999999,229.7,759,12.6,41.803555750000001,-87.62228666,"(41.803555750000001, -87.62228666)"
2015,251476,JensenSchAca-CPS,3024 W Harrison,60612,EAST GARFIELD PARK,K-12 School,64440,1963,1,69,1724431,2648857,,,,67.900000000000006,127.2,71.5,131.5,487,7.6,41.873767999999998,-87.701595999999995,"(41.873767999999998, -87.701595999999995)"
2015,251434,Nicholson Ma-CPS,6006 S Peoria St,60621,ENGLEWOOD,K-12 School,71602,1958,1,55,1727924,4456683,,,,86.4,141.1,91.2,146.19999999999999,584,8.199999999999999,41.784490329999997,-87.647681520000006,"(41.784490329999997, -87.647681520000006)"
2015,251757,Thorp Schola-CPS,6024 W WARWICK AVE,60634,DUNNING,K-12 School,93200,1918,1,84,1728112,4469097,,,,66.5,108.6,67.8,110,585,6.3,41.948953080000003,-87.777854349999998,"(41.948953080000003, -87.777854349999998)"
2015,251321,1150 West Fullerton Building,1150 W. Fullerton,60614,LINCOLN PARK,College/University,52043,1994,1,,1735449,1474039,,,,61.7,134.4,64.7,138.69999999999999,427,8.199999999999999,41.925596179999999,-87.658147810000003,"(41.925596179999999, -87.658147810000003)"
2015,251591,Chopin Eleme-CPS,2450 W Rice St,60622,WEST TOWN,K-12 School,96895,1917,1,68,1738879,5065379,,,,70.2,111.2,75.3,117,618,6.4,41.897101900000003,-87.688547029999995,"(41.897101900000003, -87.688547029999995)"
2015,251860,Ogden Intl H-CPS,1250 W Erie St,60622,WEST TOWN,K-12 School,93355,1957,1,85,1743176,3992457,,,,61.4,103.5,64.8,107.1,562,6,41.893518010000001,-87.658460980000001,"(41.893518010000001, -87.658460980000001)"
2015,251762,Schubert-CPS,2727 N LONG AVE,60639,BELMONT CRAGIN,K-12 School,101364,1926,1,86,1743446,5376261,,,,70.2,109.7,75.099999999999994,115.6,636,6.3,41.930005049999998,-87.760554069999998,"(41.930005049999998, -87.760554069999998)"
2015,127068,Halsted Plaza,801- 831 W. 119th St.,60643,WEST PULLMAN,Strip Mall,59847,1964,1,,1745944,1067963,,,,47,110.3,48.7,112.1,408,6.8,41.67776705,-87.643418420000003,"(41.67776705, -87.643418420000003)"
2015,251502,Jamieson Ele-CPS,5650 N Mozart St,60659,WEST RIDGE,K-12 School,77794,1937,1,47,1746530,4849956,,,,84.8,136,86.6,138,609,7.8,41.984548850000003,-87.701289310000007,"(41.984548850000003, -87.701289310000007)"
2015,251737,Suder Campus-CPS,2022 W WASHINGTON BLVD,60612,NEAR WEST SIDE,K-12 School,71500,1959,1,59,1749561,2953955,,,,65.8,120.2,69,124,508,7.1,41.883362920000003,-87.677654799999999,"(41.883362920000003, -87.677654799999999)"
2015,250154,Hektoen Building,627 S. Wood St.,60612,NEAR WEST SIDE,Laboratory,184535,1964,2,,1755287,19624735,,,,115.9,141.5,123.6,149.30000000000001,1395,7.6,41.873426610000003,-87.671171279999996,"(41.873426610000003, -87.671171279999996)"
2015,251490,Dulles-CPS,6311 S Calumet Ave,60637,GREATER GRAND CROSSING,K-12 School,70786,1962,1,17,1756287,7886996,,,,136.19999999999999,194.9,145,204.1,772,10.9,41.779965869999998,-87.616739269999997,"(41.779965869999998, -87.616739269999997)"
2015,252072,641 W Lake,641 W Lake Street,60661,NEAR WEST SIDE,Office,108739,1903,1,100,1757129,1905621,,,,33.700000000000003,69.099999999999994,35.1,70.599999999999994,454,4.2,41.885385309999997,-87.644501300000002,"(41.885385309999997, -87.644501300000002)"
2015,172066,Saint Bede the Venerable Parish,4400 West 83rd Street,60652,ASHBURN,K-12 School,145384,1953,4,,1758518,5612145,,,,50.7,78.5,54,82.3,651,4.5,41.742454420000001,-87.73186844,"(41.742454420000001, -87.73186844)"
2015,251679,Lowell Eleme-CPS,3320 W Hirsch St,60651,HUMBOLDT PARK,K-12 School,121800,1888,1,67,1771804,7325336,,,,74.7,108.8,80,114.8,745,6.1,41.906694139999999,-87.710508230000002,"(41.906694139999999, -87.710508230000002)"
2015,251627,Edison Park-CPS,6220 N Olcott Ave,60631,NORWOOD PARK,K-12 School,60475,1948,1,72,1772549,3059445,,,,79.900000000000006,145.19999999999999,81,146.4,519,8.6,41.993982510000002,-87.814209759999997,"(41.993982510000002, -87.814209759999997)"
2015,251642,Blaine Eleme-CPS,1420 W Grace St,60613,LAKE VIEW,K-12 School,98646,1893,1,86,1776958,4239300,,,,61,101.7,65,106.5,582,5.9,41.950972890000003,-87.665049769999996,"(41.950972890000003, -87.665049769999996)"
2015,251514,Fermi Elemen-CPS,1404 E 70th St,60637,SOUTH SHORE,K-12 School,76945,1959,1,53,1787659,4141588,,,,77.099999999999994,129.5,81.2,133.80000000000001,579,7.5,41.767842999999999,-87.590784999999997,"(41.767842999999999, -87.590784999999997)"
2015,251498,Ericson Scho-CPS,3600 W 5th Ave,60624,EAST GARFIELD PARK,K-12 School,74410,1962,1,43,1794873,3396541,,,,69.8,123.7,73.8,128.6,541,7.3,41.875686999999999,-87.715835999999996,"(41.875686999999999, -87.715835999999996)"
